"Particule detection","Bounding rectangle","Area","Perimeter","Centroid","Fit Elipse","Shape","Feret’s diameter"
50,47,48,48,50,49,55,150
50,47,48,47,50,49,56,150
50,47,47,47,50,49,55,150
50,48,47,48,50,49,56,150
50,47,47,48,50,49,55,150
50,48,48,48,50,49,56,150
50,47,53,49,50,49,55,150
50,46,48,47,50,49,70,150
50,66,46,48,50,49,56,150
50,49,47,54,50,49,56,150
50,48,46,47,50,49,57,150
50,48,46,47,50,49,57,150
50,50,47,48,50,49,55,150
50,46,49,48,50,49,56,150
50,49,47,47,50,49,55,150
50,47,49,48,50,49,57,150
50,48,47,47,50,50,56,150
50,48,52,48,50,50,55,150
50,49,47,49,50,52,55,150
50,50,48,50,50,51,55,150
50,49,48,51,50,50,56,150
50,48,48,51,50,52,55,150
50,48,47,50,50,50,59,150
50,50,46,51,50,51,57,150
50,50,47,48,50,50,57,150
50,49,46,54,50,49,58,150
50,50,48,51,50,69,55,150
50,48,47,48,50,50,56,150
50,49,52,50,50,50,57,150
50,47,48,48,50,50,58,150
50,48,49,47,50,50,55,150
50,47,49,48,50,50,58,150
50,47,49,51,50,50,58,150
50,47,48,50,50,52,58,150
50,49,49,49,50,51,57,150
50,48,49,49,50,51,58,150
50,47,48,49,50,50,73,150
50,47,47,50,50,50,57,150
50,47,52,48,50,50,55,150
50,49,47,48,50,54,57,150
50,48,48,53,50,51,56,150
50,48,48,49,50,52,58,150
50,69,47,50,50,51,56,150
50,50,48,50,50,50,58,150
50,48,48,48,50,51,57,150
50,47,49,48,50,51,56,150
50,47,47,47,50,51,56,150
50,49,48,49,50,52,56,150
50,49,47,48,50,51,57,150
50,47,47,48,50,51,55,150
50,47,52,48,50,51,55,150
50,47,48,50,50,50,56,150
50,48,48,47,50,51,55,150
50,48,48,48,50,51,55,150
50,47,47,50,50,51,56,150
50,47,48,55,50,50,58,150
50,48,48,49,50,50,58,150
50,49,49,50,50,49,56,150
50,49,46,48,50,72,57,150
50,51,48,49,50,51,57,150
50,49,47,48,50,51,55,150
50,49,53,48,50,49,58,150
50,49,47,49,50,48,57,150
50,49,47,47,50,49,56,150
50,48,48,49,50,49,55,150
50,47,47,51,50,56,56,150
50,48,47,49,50,50,73,150
50,48,49,51,50,51,55,150
50,47,48,50,50,51,55,150
50,49,48,50,50,51,56,150
50,48,48,55,50,51,55,150
50,48,48,49,50,58,55,150
50,47,48,49,50,50,56,150
50,48,52,51,50,52,55,150
50,48,48,49,50,52,57,150
50,47,50,51,50,50,56,150
50,70,49,48,50,50,56,150
50,48,48,50,50,50,57,150
50,49,48,50,50,52,58,150
50,46,47,49,50,52,59,150
50,50,48,48,50,51,56,150
50,50,47,47,50,56,58,150
50,46,47,48,50,51,56,150
50,47,52,47,50,49,55,150
50,46,47,56,50,51,55,150
50,48,47,49,50,51,57,150
50,49,47,48,50,53,56,150
50,47,47,51,50,52,57,150
50,48,47,46,50,52,58,150
50,48,48,49,50,54,55,150
50,49,49,48,50,76,56,150
50,48,49,47,50,51,55,150
50,47,47,47,50,55,57,150
50,47,48,47,50,51,55,150
50,47,54,50,50,56,61,150
50,49,49,48,50,53,56,150
50,47,51,48,50,50,70,150
50,48,48,55,50,52,57,150
50,47,47,48,50,51,56,150
50,47,49,47,50,52,56,150
50,46,46,49,50,49,57,150
50,47,49,48,50,50,57,150
50,47,48,49,50,51,56,150
50,46,51,48,50,49,56,150
50,47,50,47,50,49,57,150
50,48,49,50,50,50,56,150
50,46,48,49,50,51,56,150
50,47,47,47,50,50,56,150
50,47,49,47,50,50,56,150
50,71,49,47,50,49,55,150
50,52,50,52,50,49,57,150
50,49,49,48,50,51,59,150
50,48,50,48,50,52,55,150
50,49,52,48,50,52,57,150
50,48,51,47,50,51,56,150
50,48,50,50,50,50,55,150
50,47,49,49,50,51,56,150
50,47,47,49,50,51,55,150
50,47,47,51,50,50,57,150
50,47,47,49,50,50,57,150
50,47,47,49,50,49,58,150
50,48,47,49,50,50,57,150
50,50,52,53,50,68,62,150
50,49,47,48,50,52,57,150
50,47,49,48,50,50,59,150
50,48,47,50,50,51,69,150
50,49,46,49,50,52,57,150
50,47,48,50,50,54,55,150
50,46,47,51,50,51,57,150
50,49,48,46,50,51,56,150
50,47,47,47,50,53,56,150
50,48,48,49,50,51,56,150
50,47,47,48,50,51,56,150
50,47,55,47,50,50,55,150
50,48,47,53,50,52,59,150
50,46,51,50,50,50,56,150
50,48,49,49,50,50,57,150
50,50,50,49,50,51,56,150
50,49,48,48,50,55,56,150
50,47,49,47,50,51,57,150
50,48,48,50,50,50,55,150
50,47,49,47,50,50,56,150
50,48,47,49,50,50,56,150
50,70,48,47,50,51,56,150
50,47,48,49,50,50,55,150
50,47,54,49,50,49,58,150
50,46,48,53,50,49,57,150
50,47,48,47,50,49,56,150
50,46,48,56,50,50,56,150
50,47,47,47,50,50,58,150
50,46,48,47,50,51,57,150
50,47,48,48,50,50,55,150
50,47,47,48,50,51,57,150
50,47,48,48,50,51,60,150
50,47,47,49,50,79,56,150
50,47,48,50,50,52,70,150
50,46,48,48,50,51,62,150
50,47,48,54,50,49,56,150
50,50,48,49,50,49,55,150
50,52,48,48,50,49,55,150
50,47,55,48,50,53,58,150
50,47,48,55,50,49,56,150
50,47,47,53,50,52,55,150
50,47,48,52,50,50,59,150
50,47,47,50,50,50,55,150
50,47,49,47,50,59,57,150
50,47,47,48,50,51,55,150
50,47,48,47,50,51,57,150
50,47,47,52,50,50,56,150
50,48,49,48,50,50,55,150
50,48,48,47,50,49,57,150
50,47,47,47,50,50,55,150
50,48,48,46,50,52,55,150
50,48,48,49,50,51,56,150
50,48,48,49,50,52,55,150
50,47,48,49,50,51,56,150
50,49,48,47,50,52,56,150
50,70,55,49,50,50,56,150
50,48,49,56,50,51,57,150
50,48,48,49,50,51,63,150
50,50,48,50,50,52,56,150
50,48,48,49,50,49,56,150
50,48,47,49,50,50,55,150
50,49,47,47,50,50,62,150
50,48,47,48,50,49,56,150
50,47,47,48,50,51,70,150
50,50,48,47,50,66,56,150
50,49,47,50,50,51,55,150
50,48,47,51,50,51,57,150
50,49,47,49,50,50,55,150
50,47,49,53,50,50,57,150
50,47,50,49,50,51,55,150
50,46,47,47,50,50,55,150
50,50,49,47,50,50,55,150
50,49,48,48,50,50,55,150
50,48,47,47,50,50,55,150
50,49,60,49,50,50,55,150
50,48,48,47,50,50,58,150
50,49,49,47,50,49,55,150
50,50,48,48,50,50,55,150
50,49,47,47,50,49,55,150
50,48,47,48,50,50,55,150
50,48,49,51,50,50,56,150
50,49,47,50,50,49,56,150
50,47,47,53,50,49,56,150
50,50,48,50,50,49,55,150
50,48,47,48,50,50,55,150
50,48,47,51,50,50,57,150
50,47,48,48,50,51,55,150
50,48,47,49,50,51,55,150
50,48,49,51,50,49,55,150
50,68,48,49,50,52,55,150
50,48,49,48,50,51,56,150
50,47,48,49,50,50,55,150
50,49,48,49,50,51,70,150
50,47,55,48,50,51,55,150
50,47,48,48,50,50,55,150
50,46,49,53,50,50,55,150
50,48,48,49,50,73,55,150
50,46,48,48,50,50,56,150
50,46,48,50,50,50,56,150
50,48,48,47,50,50,56,150
50,47,48,47,50,50,56,150
50,48,49,48,50,50,55,150
50,46,47,46,50,50,56,150
50,50,48,47,50,51,56,150
50,47,48,47,50,50,55,150
50,46,48,47,50,50,56,150
50,47,48,47,50,50,55,150
50,47,47,48,50,50,58,150
50,47,47,55,50,50,57,150
50,47,48,51,50,50,58,150
50,50,48,51,50,49,57,150
50,47,48,48,50,51,57,150
50,48,48,49,50,49,57,150
50,48,54,50,50,50,58,150
50,47,48,52,50,50,56,150
50,49,47,51,50,49,56,150
50,49,48,48,50,49,61,150
50,47,47,49,50,49,57,150
50,47,49,52,50,49,58,150
50,46,49,50,50,50,58,150
50,48,49,53,50,49,57,150
50,47,47,49,50,50,60,150
50,69,47,48,50,50,71,150
50,47,48,50,50,50,60,150
50,48,48,48,50,50,58,150
50,48,48,49,50,50,58,150
50,47,48,50,50,50,60,150
50,47,48,49,50,51,59,150
50,46,47,49,50,70,57,150
50,47,49,49,50,51,60,150
50,47,47,47,50,51,59,150
50,46,48,50,50,54,57,150
50,47,55,53,50,54,71,150
50,48,48,48,50,53,57,150
50,46,48,49,50,52,57,150
50,47,47,50,50,50,60,150
50,47,47,50,50,51,59,150
50,47,48,47,50,51,61,150
50,46,48,47,50,52,58,150
50,46,48,48,50,50,58,150
50,47,48,47,50,49,59,150
50,48,49,50,50,51,59,150
50,47,49,48,50,51,58,150
50,47,48,48,50,50,57,150
50,48,48,47,50,51,61,150
50,48,48,48,50,52,59,150
50,49,48,54,50,50,57,150
50,49,47,49,50,50,67,150
50,48,47,50,50,51,56,150
50,48,51,50,50,50,57,150
50,48,47,50,50,50,55,150
50,48,46,48,50,51,56,150
50,47,47,50,50,54,72,150
50,48,47,48,50,49,61,150
50,47,48,48,50,50,60,150
50,47,46,48,50,51,58,150
50,69,48,50,50,50,57,150
50,48,47,47,50,51,57,150
50,48,46,52,50,58,58,150
50,47,47,54,50,49,58,150
50,49,50,49,50,68,58,150
50,47,47,52,50,50,58,150
50,47,48,48,50,49,57,150
50,46,49,48,50,49,57,150
50,47,47,50,50,49,56,150
50,49,47,48,50,50,56,150
50,47,55,51,50,50,59,150
50,49,47,49,50,50,55,150
50,48,48,48,50,50,55,150
50,49,48,50,50,52,55,150
50,48,47,48,50,49,55,150
50,47,48,48,50,49,56,150
50,48,47,54,50,52,56,150
50,49,48,47,50,49,55,150
50,48,47,47,50,49,56,150
50,49,47,48,50,50,55,150
50,48,47,50,50,50,56,150
50,49,48,50,50,51,56,150
50,48,47,50,50,49,56,150
50,49,50,49,50,49,58,150
50,49,48,49,50,51,55,150
50,48,49,49,50,50,71,150
50,48,48,49,50,50,56,150
50,48,53,47,50,51,57,150
50,49,49,52,50,49,56,150
50,49,49,50,50,50,54,150
50,48,47,48,50,49,55,150
50,50,48,49,50,51,58,150
50,48,50,48,50,49,56,150
50,48,48,48,50,49,56,150
50,73,49,51,50,49,55,150
50,46,47,48,50,50,55,150
50,47,48,51,50,71,56,150
50,46,48,49,50,51,55,150
50,48,48,48,50,50,55,150
50,47,47,50,50,50,57,150
50,47,49,52,50,51,56,150
50,48,47,49,50,52,55,150
50,48,48,52,50,49,55,150
50,49,54,52,50,49,55,150
50,49,50,51,50,50,58,150
50,47,47,49,50,49,56,150
50,47,47,50,50,50,58,150
50,48,48,47,50,49,57,150
50,49,47,47,50,49,59,150
50,49,47,47,50,49,56,150
50,48,47,47,50,49,58,150
50,47,48,51,50,50,57,150
50,49,47,47,50,49,57,150
50,49,47,50,50,50,56,150
50,47,47,48,50,51,56,150
50,46,47,51,50,50,71,150
50,47,47,49,50,50,57,150
50,47,48,49,50,50,55,150
50,51,53,50,50,50,56,150
50,48,49,51,50,49,56,150
50,48,49,48,50,51,55,150
50,48,48,49,50,50,55,150
50,48,49,54,50,49,55,150
50,49,48,50,50,50,56,150
50,47,48,48,50,50,58,150
50,48,48,47,50,49,55,150
50,49,49,49,50,50,55,150
50,49,49,49,50,49,56,150
50,70,49,48,50,69,56,150
50,47,49,49,50,50,55,150
50,47,48,47,50,50,55,150
50,47,47,49,50,50,55,150
50,48,55,47,50,50,55,150
50,47,48,52,50,49,55,150
50,47,48,47,50,52,55,150
50,50,47,50,50,51,55,150
50,47,48,49,50,49,55,150
50,49,48,49,50,49,55,150
50,48,50,50,50,49,57,150
50,49,47,49,50,50,56,150
50,49,47,49,50,50,56,150
50,54,48,49,50,50,56,150
50,48,48,47,50,49,58,150
50,51,47,53,50,49,57,150
50,47,47,51,50,49,57,150
50,46,47,49,50,49,57,150
50,47,53,47,50,50,59,150
50,47,50,50,50,50,56,150
50,49,49,47,50,49,56,150
50,47,49,47,50,49,56,150
50,46,50,49,50,49,57,150
50,46,50,48,50,50,56,150
50,48,50,48,50,49,58,150
50,48,51,48,50,50,57,150
50,47,51,52,50,49,56,150
50,48,49,52,50,51,57,150
50,48,50,50,50,49,56,150
50,48,50,50,50,50,57,150
50,48,51,48,50,50,57,150
50,47,49,48,50,50,58,150
50,46,55,49,50,69,55,150
50,48,49,47,50,51,55,150
50,66,49,47,50,51,55,150
50,49,49,49,50,49,55,150
50,47,49,47,50,49,56,150
50,48,49,48,50,50,55,150
50,48,48,47,50,50,56,150
50,48,50,51,50,49,58,150
50,47,48,48,50,49,58,150
50,48,47,48,50,51,58,150
50,47,48,47,50,50,66,150
50,48,48,48,50,50,57,150
50,47,47,47,50,50,57,150
50,48,52,48,50,51,58,150
50,48,48,48,50,50,76,150
50,48,47,47,50,52,57,150
50,47,48,50,50,50,56,150
50,52,48,50,50,50,55,150
50,48,48,49,50,50,55,150
50,47,48,48,50,50,57,150
50,48,48,51,50,51,56,150
50,48,50,49,50,50,55,150
50,47,49,57,50,51,57,150
50,47,50,52,50,51,59,150
50,47,48,50,50,50,56,150
50,47,54,50,50,50,56,150
50,48,49,50,50,51,55,150
50,48,48,51,50,48,55,150
50,46,49,51,50,50,56,150
50,48,49,50,50,49,56,150
50,49,49,52,50,49,56,150
50,48,49,51,50,50,56,150
50,47,49,50,50,69,55,150
50,48,49,51,50,51,55,150
50,47,48,50,50,50,61,150
50,46,49,48,50,49,55,150
50,69,48,48,50,49,56,150
50,48,53,54,50,49,55,150
50,48,49,50,50,50,55,150
50,49,48,51,50,50,56,150
50,47,49,50,50,50,55,150
50,47,50,51,50,49,56,150
50,48,49,49,50,49,55,150
50,48,50,50,50,49,55,150
50,47,49,51,50,50,70,150
50,48,49,54,50,50,57,150
50,46,48,50,50,52,56,150
50,51,48,61,50,51,56,150
50,48,54,54,50,50,57,150
50,47,48,53,50,52,61,150
50,48,49,53,50,50,61,150
50,47,48,57,50,51,59,150
50,47,47,60,50,50,56,150
50,47,47,51,50,51,55,150
50,48,48,51,50,49,57,150
50,49,48,51,50,50,55,150
50,48,48,61,50,50,55,150
50,47,47,53,50,50,56,150
50,47,47,53,50,50,55,150
50,47,55,52,50,51,55,150
50,47,47,53,50,51,56,150
50,47,48,51,50,51,56,150
50,49,47,51,50,52,56,150
50,48,47,50,50,50,57,150
50,47,48,49,50,69,57,150
50,50,47,56,50,50,56,150
50,48,47,50,50,49,59,150
50,48,48,50,50,50,55,150
50,46,47,49,50,49,55,150
50,48,49,50,50,49,57,150
50,69,53,51,50,49,55,150
50,47,48,51,50,49,55,150
50,47,52,52,50,51,55,150
50,47,52,54,50,52,55,150
50,48,47,50,50,49,60,150
50,47,49,50,50,50,54,150
50,47,48,56,50,48,57,150
50,50,48,51,50,49,56,150
50,47,48,55,50,49,55,150
50,48,48,52,50,50,55,150
50,50,47,51,50,50,66,150
50,48,48,50,50,49,56,150
50,49,53,51,50,50,55,150
50,47,48,50,50,51,56,150
50,48,49,47,50,49,58,150
50,49,47,49,50,50,57,150
50,53,48,48,50,50,56,150
50,49,50,48,50,50,60,150
50,49,49,48,50,50,57,150
50,51,48,50,50,51,56,150
50,47,48,50,50,51,57,150
50,48,47,52,50,50,56,150
50,52,49,48,50,50,57,150
50,48,47,51,50,50,58,150
50,51,53,47,50,52,55,150
50,51,47,48,50,50,58,150
50,46,48,48,50,66,56,150
50,50,48,47,50,50,56,150
50,49,48,47,50,52,56,150
50,48,47,47,50,50,55,150
50,46,47,47,50,50,56,150
50,48,48,48,50,50,56,150
50,48,47,47,50,50,56,150
50,46,48,47,50,50,69,150
50,69,48,53,50,51,57,150
50,49,53,48,50,49,56,150
50,48,48,51,50,49,55,150
50,46,48,48,50,48,55,150
50,48,48,47,50,50,56,150
50,47,47,49,50,50,56,150
50,47,50,49,50,50,56,150
50,47,54,47,50,49,58,150
50,48,47,50,50,49,55,150
50,49,48,46,50,50,56,150
50,46,47,47,50,50,58,150
50,47,48,50,50,49,60,150
50,48,47,55,50,49,58,150
50,47,48,50,50,51,57,150
50,47,53,47,50,50,58,150
50,46,47,47,50,50,60,150
50,47,47,48,50,49,56,150
50,47,47,50,50,50,58,150
50,49,47,50,50,50,58,150
50,50,48,49,50,50,59,150
50,46,48,48,50,50,57,150
50,49,47,47,50,50,57,150
50,47,47,47,50,50,56,150
50,48,48,52,50,49,56,150
50,46,47,49,50,69,55,150
50,48,48,46,50,51,56,150
50,47,48,47,50,50,56,150
50,47,50,47,50,51,56,150
50,49,48,47,50,50,55,150
50,48,49,48,50,51,69,150
50,49,48,48,50,50,57,150
50,46,48,48,50,49,56,150
50,48,48,49,50,50,56,150
50,78,47,48,50,49,55,150
50,48,47,50,50,49,55,150
50,47,47,54,50,50,56,150
50,48,48,47,50,50,61,150
50,46,47,48,50,50,55,150
50,47,47,48,50,49,55,150
50,46,53,48,50,51,56,150
50,46,49,48,50,50,55,150
50,47,47,49,50,50,56,150
50,47,47,47,50,49,55,150
50,48,48,48,50,49,59,150
50,47,47,47,50,49,56,150
50,48,48,47,50,50,55,150
50,49,48,49,50,48,56,150
50,49,48,60,50,51,56,150
50,49,48,51,50,50,54,150
50,48,48,51,50,52,56,150
50,47,52,53,50,50,55,150
50,48,47,53,50,49,56,150
50,47,48,49,50,51,55,150
50,48,48,52,50,50,56,150
50,50,47,48,50,51,55,150
50,47,46,48,50,51,55,150
50,47,48,48,50,69,55,150
50,50,48,51,50,53,56,150
50,46,47,50,50,52,56,150
50,46,49,55,50,50,71,150
50,47,47,47,50,50,57,150
50,49,53,47,50,50,56,150
50,48,48,53,50,50,55,150
50,50,47,51,50,50,56,150
50,46,48,49,50,50,58,150
50,46,46,48,50,50,56,150
50,50,48,48,50,50,56,150
50,71,47,47,50,50,55,150
50,47,47,48,50,53,58,150
50,49,48,47,50,51,55,150
50,47,47,48,50,50,58,150
50,47,48,49,50,50,58,150
50,47,52,49,50,49,56,150
50,48,51,47,50,49,56,150
50,49,53,47,50,51,56,150
50,47,47,47,50,49,55,150
50,47,47,46,50,49,55,150
50,48,48,47,50,50,57,150
50,47,47,47,50,49,55,150
50,46,48,54,50,50,57,150
50,48,47,47,50,49,58,150
50,49,47,48,50,49,57,150
50,48,52,49,50,49,58,150
50,47,47,51,50,49,59,150
50,47,47,50,50,50,56,150
50,46,47,49,50,51,55,150
50,47,47,49,50,49,56,150
50,46,48,49,50,49,56,150
50,46,47,51,50,69,74,150
50,48,50,50,50,49,60,150
50,48,49,48,50,50,58,150
50,50,49,47,50,49,56,150
50,51,54,48,50,48,58,150
50,47,49,47,50,49,55,150
50,48,50,49,50,49,56,150
50,47,48,50,50,48,56,150
50,49,46,56,50,50,57,150
50,47,47,49,50,51,57,150
50,47,47,50,50,52,56,150
50,46,47,48,50,52,57,150
50,48,47,48,50,51,56,150
50,70,47,48,50,50,56,150
50,47,48,47,50,51,55,150
50,47,47,49,50,51,55,150
50,47,52,50,50,51,55,150
50,46,47,50,50,52,55,150
50,47,48,48,50,50,55,150
50,48,47,47,50,50,59,150
50,47,47,48,50,50,59,150
50,47,47,48,50,51,58,150
50,47,50,50,50,49,56,150
50,48,47,47,50,49,57,150
50,46,48,49,50,50,55,150
50,46,47,55,50,50,56,150
50,46,49,49,50,50,55,150
50,48,48,48,50,49,56,150
50,49,49,50,50,49,56,150
50,47,53,49,50,49,56,150
50,49,49,47,50,49,70,150
50,50,48,48,50,49,56,150
50,48,48,47,50,68,56,150
50,48,48,50,50,50,56,150
50,47,48,49,50,50,56,150
50,48,49,47,50,50,57,150
50,49,47,47,50,50,59,150
50,54,49,48,50,49,56,150
50,47,48,47,50,50,56,150
50,48,47,46,50,50,56,150
50,47,47,47,50,52,57,150
50,47,49,47,50,52,58,150
50,47,53,48,50,50,60,150
50,46,49,54,50,48,59,150
50,47,47,51,50,49,59,150
50,46,48,55,50,49,57,150
50,46,47,47,50,49,56,150
50,69,48,47,50,49,56,150
50,49,47,48,50,50,56,150
50,47,47,49,50,49,57,150
50,47,49,49,50,50,56,150
50,50,49,47,50,49,56,150
50,46,48,47,50,49,57,150
50,48,46,49,50,50,55,150
50,48,47,50,50,50,56,150
50,47,51,48,50,50,56,150
50,46,47,50,50,51,57,150
50,46,46,49,50,50,57,150
50,47,47,48,50,51,56,150
50,48,48,48,50,51,56,150
50,46,47,47,50,50,70,150
50,48,48,50,50,52,56,150
50,50,47,48,50,51,57,150
50,48,48,49,50,51,57,150
50,49,47,57,50,69,57,150
50,47,46,48,50,51,57,150
50,48,47,47,50,50,55,150
50,47,53,49,50,50,56,150
50,49,48,49,50,49,56,150
50,49,47,48,50,50,56,150
50,46,46,47,50,50,57,150
50,47,47,47,50,50,57,150
50,47,46,47,50,49,56,150
50,47,47,50,50,49,55,150
50,50,46,50,50,51,56,150
50,48,48,48,50,50,55,150
50,47,47,48,50,51,58,150
50,48,48,48,50,49,57,150
50,47,52,50,50,50,57,150
50,48,47,50,50,52,56,150
50,47,47,50,50,50,57,150
50,72,48,47,50,49,57,150
50,45,49,47,50,49,57,150
50,46,47,50,50,49,56,150
50,47,48,51,50,49,56,150
50,47,48,52,50,50,57,150
50,46,47,61,50,49,57,150
50,47,47,47,50,49,57,150
50,46,46,50,50,50,57,150
50,48,53,50,50,50,72,150
50,47,47,49,50,49,57,150
50,47,56,47,50,49,55,150
50,46,51,48,50,49,58,150
50,47,50,47,50,49,56,150
50,47,46,48,50,49,56,150
50,48,47,51,50,49,57,150
50,48,48,48,50,68,65,150
50,49,48,51,50,50,55,150
50,49,50,49,50,49,60,150
50,49,51,46,50,50,55,150
50,49,49,46,50,51,56,150
50,55,49,54,50,53,56,150
50,50,55,50,50,51,55,150
50,47,48,50,50,50,55,150
50,47,49,48,50,49,54,150
50,47,48,53,50,51,55,150
50,46,47,50,50,50,56,150
50,47,48,47,50,50,58,150
50,48,47,53,50,49,56,150
50,48,48,47,50,49,58,150
50,48,48,47,50,51,56,150
50,49,47,47,50,52,58,150
50,47,47,48,50,52,57,150
50,48,46,50,50,50,56,150
50,48,47,48,50,52,55,150
50,69,47,50,50,52,57,150
50,47,47,50,50,52,56,150
50,47,53,48,50,50,55,150
50,47,49,50,50,51,57,150
50,46,47,53,50,51,71,150
50,46,47,48,50,51,57,150
50,47,47,51,50,50,57,150
50,48,47,48,50,50,58,150
50,49,47,52,50,51,57,150
50,48,50,47,50,50,55,150
50,47,49,48,50,51,56,150
50,47,51,48,50,49,55,150
50,47,47,56,50,49,55,150
50,46,49,51,50,50,56,150
50,47,48,57,50,52,55,150
50,47,48,49,50,50,55,150
50,47,48,52,50,49,56,150
50,47,48,52,50,50,55,150
50,47,49,49,50,50,56,150
50,47,52,50,50,50,56,150
50,47,48,47,50,50,56,150
50,46,46,48,50,50,55,150
50,47,48,48,50,51,56,150
50,49,47,48,50,50,56,150
50,48,47,47,50,51,56,150
50,48,47,47,50,50,58,150
50,49,47,47,50,49,57,150
50,49,47,47,50,50,57,150
50,49,47,48,50,50,55,150
50,49,47,53,50,50,55,150
50,47,48,47,50,50,55,150
50,48,48,48,50,50,56,150
50,49,48,47,50,50,55,150
50,46,49,47,50,50,56,150
50,70,49,48,50,50,72,150
50,49,47,48,50,51,55,150
50,49,55,47,50,49,55,150
50,47,48,47,50,49,56,150
50,47,48,47,50,50,55,150
50,46,48,47,50,49,56,150
50,47,48,48,50,52,55,150
50,49,48,48,50,52,55,150
50,47,48,48,50,50,57,150
50,47,48,48,50,50,56,150
50,49,48,48,50,50,56,150
50,48,49,50,50,49,56,150
50,47,48,48,50,70,56,150
50,46,48,48,50,50,56,150
50,46,48,47,50,50,55,150
50,50,48,48,50,49,56,150
50,49,48,47,50,49,55,150
50,49,48,48,50,49,57,150
50,47,49,47,50,49,55,150
50,47,48,54,50,49,56,150
50,47,48,48,50,50,55,150
50,47,58,48,50,49,55,150
50,46,48,47,50,49,55,150
50,48,47,47,50,49,56,150
50,47,48,47,50,49,55,150
50,47,46,47,50,51,54,150
50,47,49,47,50,50,56,150
50,47,47,51,50,49,56,150
50,47,48,49,50,49,54,150
50,47,47,51,50,51,71,150
50,54,47,48,50,50,55,150
50,48,48,50,50,49,55,150
50,47,47,48,50,49,55,150
50,46,48,48,50,49,55,150
50,70,47,47,50,52,55,150
50,49,48,47,50,51,55,150
50,48,48,47,50,49,55,150
50,48,48,55,50,49,55,150
50,47,48,50,50,49,57,150
50,49,48,47,50,49,55,150
50,46,54,47,50,49,56,150
50,46,48,49,50,49,55,150
50,46,48,47,50,49,54,150
50,47,47,49,50,50,56,150
50,47,47,47,50,69,57,150
50,47,48,49,50,49,56,150
50,49,47,47,50,49,56,150
50,48,49,49,50,50,58,150
50,48,48,48,50,50,57,150
50,46,47,52,50,50,56,150
50,46,47,48,50,50,57,150
50,46,47,49,50,49,57,150
50,47,47,48,50,49,56,150
50,46,47,47,50,50,55,150
50,48,47,53,50,49,56,150
50,49,47,48,50,50,56,150
50,48,47,49,50,52,55,150
50,47,46,49,50,49,56,150
50,46,48,50,50,51,56,150
50,46,47,48,50,51,71,150
50,46,55,49,50,50,59,150
50,47,47,50,50,50,55,150
50,47,48,49,50,52,58,150
50,47,48,47,50,53,55,150
50,47,49,50,50,52,59,150
50,47,48,48,50,50,59,150
50,46,46,47,50,51,56,150
50,47,46,47,50,49,55,150
50,75,48,47,50,49,56,150
50,47,49,52,50,50,55,150
50,46,47,48,50,49,56,150
50,48,48,56,50,50,55,150
50,46,47,49,50,48,55,150
50,47,48,51,50,51,56,150
50,48,48,47,50,50,56,151
50,47,49,47,50,71,55,151
50,47,48,47,50,50,57,151
50,47,48,49,50,50,56,151
50,48,55,48,50,49,56,151
50,47,50,49,50,50,56,151
50,46,48,47,50,49,55,151
50,47,50,47,50,50,57,151
50,48,47,48,50,50,60,151
50,48,47,47,50,50,56,151
50,46,47,48,50,50,57,151
50,46,49,47,50,51,56,151
50,48,48,48,50,49,55,151
50,46,46,50,50,50,57,151
50,46,50,54,50,51,56,151
50,46,47,47,50,52,77,151
50,46,47,47,50,50,56,151
50,46,47,47,50,50,56,151
50,47,50,47,50,51,57,151
50,47,47,47,50,51,56,151
50,46,49,48,50,50,56,151
50,46,47,47,50,51,57,151
50,46,55,51,50,51,56,151
50,47,49,48,50,51,57,151
50,48,49,48,50,50,58,151
50,46,49,47,50,49,59,151
50,47,49,47,50,50,56,151
50,46,50,51,50,50,57,151
50,71,48,49,50,50,58,151
50,47,47,55,50,49,56,151
50,46,47,50,50,50,55,151
50,47,47,48,50,51,60,151
50,46,48,48,50,50,57,151
50,48,48,47,50,70,55,151
50,47,48,48,50,50,55,151
50,47,49,49,50,50,58,151
50,45,49,47,50,50,55,151
50,47,48,47,50,50,56,151
50,46,48,50,50,50,56,151
50,47,55,49,50,51,56,151
50,46,48,50,50,49,58,151
50,48,47,49,50,49,57,151
50,46,47,49,50,49,55,151
50,47,47,48,50,50,55,151
50,47,46,54,50,49,69,151
50,46,47,48,50,50,56,151
50,45,47,47,50,49,55,151
50,47,47,48,50,49,55,151
50,49,47,47,50,53,54,151
50,47,48,48,50,49,56,151
50,48,48,48,50,50,55,151
50,46,47,47,50,49,56,151
50,46,48,48,50,49,54,151
50,46,47,49,50,49,55,151
50,47,48,48,50,49,56,151
50,47,53,47,50,50,55,151
50,46,49,48,50,48,56,151
50,48,48,47,50,49,56,151
50,46,47,47,50,51,56,151
50,47,49,53,50,50,56,151
50,47,46,49,50,51,56,151
50,48,48,49,50,50,60,151
50,67,47,51,50,50,57,151
50,46,48,48,50,49,57,151
50,47,47,48,50,49,58,151
50,48,46,47,50,72,57,151
50,48,47,47,50,50,56,151
50,48,48,47,50,50,56,151
50,48,47,47,50,49,55,151
50,47,47,48,50,51,56,151
50,48,47,47,50,50,56,151
50,48,54,47,50,49,55,151
50,47,49,52,50,50,56,151
50,50,48,49,50,50,55,151
50,49,47,47,50,52,71,151
50,47,47,48,50,49,57,151
50,47,47,47,50,50,56,151
50,46,49,47,50,50,56,151
